sid,hemi,min_eccen,max_eccen,delta_angle,meridian,label,surface_area_mm2
102816,lh,3.5,7.0,30,horizontal,V1v,171.05657958984375
102816,lh,3.5,7.0,30,vertical,V1d,21.567808151245117
102816,lh,3.5,7.0,30,vertical,V1v,88.99420166015625
102816,lh,3.5,7.0,30,vertical,V2d,56.28956604003906
102816,lh,3.5,7.0,30,vertical,V2v,233.89962768554688
102816,lh,3.5,7.0,40,horizontal,V1d,175.3176727294922
102816,lh,3.5,7.0,40,horizontal,V1v,195.50448608398438
102816,lh,3.5,7.0,40,vertical,V1d,47.445316314697266
102816,lh,3.5,7.0,40,vertical,V1v,91.4423828125
102816,lh,3.5,7.0,40,vertical,V2d,133.55760192871094
102816,lh,3.5,7.0,40,vertical,V2v,153.1612548828125
102816,lh,3.5,7.0,50,horizontal,V1d,197.90679931640625
102816,lh,3.5,7.0,50,horizontal,V1v,285.28472900390625
102816,lh,3.5,7.0,50,vertical,V1d,69.98206329345703
102816,lh,3.5,7.0,50,vertical,V1v,233.7979736328125
102816,lh,3.5,7.0,50,vertical,V2d,203.43678283691406
102816,lh,3.5,7.0,50,vertical,V2v,132.09483337402344
102816,rh,0.0,3.5,10,horizontal,V1d,38.36273193359375
102816,rh,0.0,3.5,10,horizontal,V1v,67.65902709960938
102816,rh,0.0,3.5,10,vertical,V1d,56.901004791259766
102816,rh,0.0,3.5,10,vertical,V1v,46.74467849731445
102816,rh,0.0,3.5,10,vertical,V2d,133.17919921875
102816,rh,0.0,3.5,10,vertical,V2v,105.19538116455078
102816,rh,0.0,3.5,20,horizontal,V1d,135.808349609375
102816,rh,0.0,3.5,20,horizontal,V1v,108.02688598632812
102816,rh,0.0,3.5,20,vertical,V1d,73.0426025390625
102816,rh,0.0,3.5,20,vertical,V1v,65.80709838867188
102816,rh,0.0,3.5,20,vertical,V2d,191.089111328125
102816,rh,0.0,3.5,20,vertical,V2v,107.73782348632812
102816,rh,0.0,3.5,30,horizontal,V1d,169.5482177734375
102816,rh,0.0,3.5,30,horizontal,V1v,142.69837951660156
102816,rh,0.0,3.5,30,vertical,V1d,130.54635620117188
102816,rh,0.0,3.5,30,vertical,V1v,113.05496978759766
102816,rh,0.0,3.5,30,vertical,V2d,231.95773315429688
102816,rh,0.0,3.5,30,vertical,V2v,117.15846252441406
102816,rh,0.0,3.5,40,horizontal,V1d,201.51780700683594
102816,rh,0.0,3.5,40,horizontal,V1v,161.91744995117188
102816,rh,0.0,3.5,40,vertical,V1d,129.36175537109375
102816,rh,0.0,3.5,40,vertical,V1v,121.63101196289062
102816,rh,0.0,3.5,40,vertical,V2d,285.416748046875
102816,rh,0.0,3.5,40,vertical,V2v,131.3473358154297
102816,rh,0.0,3.5,50,horizontal,V1d,245.02476501464844
102816,rh,0.0,3.5,50,horizontal,V1v,197.53866577148438
102816,rh,0.0,3.5,50,vertical,V1d,175.32382202148438
102816,rh,0.0,3.5,50,vertical,V1v,113.52791595458984
102816,rh,0.0,3.5,50,vertical,V2d,308.4935607910156
102816,rh,0.0,3.5,50,vertical,V2v,142.97348022460938
102816,rh,1.0,6.0,10,horizontal,V1d,51.996585845947266
102816,rh,1.0,6.0,10,horizontal,V1v,72.75949096679688
102816,rh,1.0,6.0,10,vertical,V1d,81.33932495117188
102816,rh,1.0,6.0,10,vertical,V1v,38.65150833129883
102816,rh,1.0,6.0,10,vertical,V2d,77.03961181640625
102816,rh,1.0,6.0,10,vertical,V2v,71.14118194580078
102816,rh,1.0,6.0,20,horizontal,V1d,195.29022216796875
102816,rh,1.0,6.0,20,horizontal,V1v,135.01344299316406
102816,rh,1.0,6.0,20,vertical,V1d,106.48577880859375
102816,rh,1.0,6.0,20,vertical,V1v,60.024192810058594
102816,rh,1.0,6.0,20,vertical,V2d,118.33052825927734
102816,rh,1.0,6.0,20,vertical,V2v,66.80968475341797
102816,rh,1.0,6.0,30,horizontal,V1d,261.3752136230469
102816,rh,1.0,6.0,30,horizontal,V1v,197.31988525390625
102816,rh,1.0,6.0,30,vertical,V1d,155.37388610839844
102816,rh,1.0,6.0,30,vertical,V1v,101.09856414794922
102816,rh,1.0,6.0,30,vertical,V2d,202.24514770507812
102816,rh,1.0,6.0,30,vertical,V2v,116.25264739990234
102816,rh,1.0,6.0,40,horizontal,V1d,366.3546142578125
102816,rh,1.0,6.0,40,horizontal,V1v,225.09310913085938
102816,rh,1.0,6.0,40,vertical,V1d,205.08164978027344
102816,rh,1.0,6.0,40,vertical,V1v,143.40966796875
102816,rh,1.0,6.0,40,vertical,V2d,317.29791259765625
102816,rh,1.0,6.0,40,vertical,V2v,116.25264739990234
102816,rh,1.0,6.0,50,horizontal,V1d,431.8419189453125
102816,rh,1.0,6.0,50,horizontal,V1v,258.4129333496094
102816,rh,1.0,6.0,50,vertical,V1d,282.35174560546875
102816,rh,1.0,6.0,50,vertical,V1v,163.66683959960938
102816,rh,1.0,6.0,50,vertical,V2d,366.60589599609375
102816,rh,1.0,6.0,50,vertical,V2v,137.65509033203125
102816,rh,3.5,7.0,10,horizontal,V1d,32.354488372802734
102816,rh,3.5,7.0,10,horizontal,V1v,35.1131706237793
102816,rh,3.5,7.0,10,vertical,V1d,54.257259368896484
102816,rh,3.5,7.0,10,vertical,V1v,0.0
102816,rh,3.5,7.0,10,vertical,V2d,44.606109619140625
102816,rh,3.5,7.0,10,vertical,V2v,0.0
102816,rh,3.5,7.0,20,horizontal,V1d,93.86371612548828
102816,rh,3.5,7.0,20,horizontal,V1v,67.96090698242188
102816,rh,3.5,7.0,20,vertical,V1d,79.77424621582031
102816,rh,3.5,7.0,20,vertical,V1v,27.01070213317871
102816,rh,3.5,7.0,20,vertical,V2d,60.01802444458008
102816,rh,3.5,7.0,20,vertical,V2v,8.763298034667969
102816,rh,3.5,7.0,30,horizontal,V1d,160.33447265625
102816,rh,3.5,7.0,30,horizontal,V1v,109.271484375
102816,rh,3.5,7.0,30,vertical,V1d,96.1298599243164
102816,rh,3.5,7.0,30,vertical,V1v,33.602195739746094
102816,rh,3.5,7.0,30,vertical,V2d,106.41659545898438
102816,rh,3.5,7.0,30,vertical,V2v,8.763298034667969
102816,rh,3.5,7.0,40,horizontal,V1d,229.72789001464844
102816,rh,3.5,7.0,40,horizontal,V1v,115.2261962890625
102816,rh,3.5,7.0,40,vertical,V1d,138.35427856445312
102816,rh,3.5,7.0,40,vertical,V1v,60.78786087036133
102816,rh,3.5,7.0,40,vertical,V2d,175.35128784179688
102816,rh,3.5,7.0,40,vertical,V2v,30.4024600982666
102816,rh,3.5,7.0,50,horizontal,V1d,267.32666015625
102816,rh,3.5,7.0,50,horizontal,V1v,126.15702056884766
102816,rh,3.5,7.0,50,vertical,V1d,178.1390380859375
102816,rh,3.5,7.0,50,vertical,V1v,73.11840057373047
102816,rh,3.5,7.0,50,vertical,V2d,240.0226287841797
102816,rh,3.5,7.0,50,vertical,V2v,45.68904495239258
104416,lh,0.0,3.5,10,horizontal,V1d,60.42926788330078
104416,lh,0.0,3.5,10,horizontal,V1v,116.84678649902344
104416,lh,0.0,3.5,10,vertical,V1d,112.85531616210938
104416,lh,0.0,3.5,10,vertical,V1v,0.0
104416,lh,0.0,3.5,10,vertical,V2d,54.48482131958008
104416,lh,0.0,3.5,10,vertical,V2v,158.03921508789062
104416,lh,0.0,3.5,20,horizontal,V1d,54.267887115478516
104416,lh,0.0,3.5,20,horizontal,V1v,170.8111572265625
104416,lh,0.0,3.5,20,vertical,V1d,112.85531616210938
104416,lh,0.0,3.5,20,vertical,V1v,31.948938369750977
104416,lh,0.0,3.5,20,vertical,V2d,72.04165649414062
104416,lh,0.0,3.5,20,vertical,V2v,166.16236877441406
104416,lh,0.0,3.5,30,horizontal,V1d,81.7808837890625
104416,lh,0.0,3.5,30,horizontal,V1v,204.96820068359375
104416,lh,0.0,3.5,30,vertical,V1d,136.1851806640625
104416,lh,0.0,3.5,30,vertical,V1v,41.38369369506836
104416,lh,0.0,3.5,30,vertical,V2d,109.21371459960938
104416,lh,0.0,3.5,30,vertical,V2v,177.18020629882812
104416,lh,0.0,3.5,40,horizontal,V1d,123.5015640258789
104416,lh,0.0,3.5,40,horizontal,V1v,205.23187255859375
104416,lh,0.0,3.5,40,vertical,V1d,138.57769775390625
104416,lh,0.0,3.5,40,vertical,V1v,57.91179656982422
104416,lh,0.0,3.5,40,vertical,V2d,127.50556945800781
104416,lh,0.0,3.5,40,vertical,V2v,219.7841796875
104416,lh,0.0,3.5,50,horizontal,V1d,138.72213745117188
104416,lh,0.0,3.5,50,horizontal,V1v,207.96804809570312
104416,lh,0.0,3.5,50,vertical,V1d,164.30804443359375
104416,lh,0.0,3.5,50,vertical,V1v,82.92742156982422
104416,lh,0.0,3.5,50,vertical,V2d,212.10723876953125
104416,lh,0.0,3.5,50,vertical,V2v,228.70089721679688
104416,lh,1.0,6.0,10,horizontal,V1d,64.47850036621094
104416,lh,1.0,6.0,10,horizontal,V1v,213.24932861328125
104416,lh,1.0,6.0,10,vertical,V1d,91.02888488769531
104416,lh,1.0,6.0,10,vertical,V1v,0.0
104416,lh,1.0,6.0,10,vertical,V2d,41.810367584228516
104416,lh,1.0,6.0,10,vertical,V2v,143.57382202148438
104416,lh,1.0,6.0,20,horizontal,V1d,77.92607116699219
104416,lh,1.0,6.0,20,horizontal,V1v,262.90093994140625
104416,lh,1.0,6.0,20,vertical,V1d,107.84014129638672
104416,lh,1.0,6.0,20,vertical,V1v,29.50988006591797
104416,lh,1.0,6.0,20,vertical,V2d,65.57695007324219
104416,lh,1.0,6.0,20,vertical,V2v,136.1032257080078
104416,lh,1.0,6.0,30,horizontal,V1d,114.1837158203125
104416,lh,1.0,6.0,30,horizontal,V1v,318.57867431640625
104416,lh,1.0,6.0,30,vertical,V1d,139.9778594970703
104416,lh,1.0,6.0,30,vertical,V1v,33.97087860107422
104416,lh,1.0,6.0,30,vertical,V2d,121.77827453613281
104416,lh,1.0,6.0,30,vertical,V2v,121.52693176269531
104416,lh,1.0,6.0,40,horizontal,V1d,221.6591796875
104416,lh,1.0,6.0,40,horizontal,V1v,336.010009765625
104416,lh,1.0,6.0,40,vertical,V1d,184.7607421875
104416,lh,1.0,6.0,40,vertical,V1v,52.837440490722656
104416,lh,1.0,6.0,40,vertical,V2d,161.45196533203125
104416,lh,1.0,6.0,40,vertical,V2v,138.34307861328125
104416,lh,1.0,6.0,50,horizontal,V1d,264.36651611328125
104416,lh,1.0,6.0,50,horizontal,V1v,336.010009765625
104416,lh,1.0,6.0,50,vertical,V1d,230.02816772460938
104416,lh,1.0,6.0,50,vertical,V1v,91.13612365722656
104416,lh,1.0,6.0,50,vertical,V2d,217.54397583007812
104416,lh,1.0,6.0,50,vertical,V2v,231.61062622070312
104416,lh,3.5,7.0,10,horizontal,V1d,91.27326965332031
104416,lh,3.5,7.0,10,horizontal,V1v,134.61093139648438
104416,lh,3.5,7.0,10,vertical,V1d,41.784664154052734
104416,lh,3.5,7.0,10,vertical,V1v,0.0
104416,lh,3.5,7.0,10,vertical,V2d,27.16805648803711
104416,lh,3.5,7.0,10,vertical,V2v,88.85169982910156
104416,lh,3.5,7.0,20,horizontal,V1d,117.57244873046875
104416,lh,3.5,7.0,20,horizontal,V1v,191.3907470703125
104416,lh,3.5,7.0,20,vertical,V1d,54.07994842529297
104416,lh,3.5,7.0,20,vertical,V1v,0.0
104416,lh,3.5,7.0,20,vertical,V2d,44.447811126708984
104416,lh,3.5,7.0,20,vertical,V2v,73.60440826416016
104416,lh,3.5,7.0,30,horizontal,V1d,179.38082885742188
104416,lh,3.5,7.0,30,horizontal,V1v,217.98098754882812
104416,lh,3.5,7.0,30,vertical,V1d,60.939205169677734
104416,lh,3.5,7.0,30,vertical,V1v,0.0
104416,lh,3.5,7.0,30,vertical,V2d,74.2094955444336
104416,lh,3.5,7.0,30,vertical,V2v,40.940948486328125
104416,lh,3.5,7.0,40,horizontal,V1d,192.4171142578125
104416,lh,3.5,7.0,40,horizontal,V1v,234.22579956054688
104416,lh,3.5,7.0,40,vertical,V1d,86.01715087890625
104416,lh,3.5,7.0,40,vertical,V1v,19.883888244628906
104416,lh,3.5,7.0,40,vertical,V2d,130.12490844726562
104416,lh,3.5,7.0,40,vertical,V2v,11.165834426879883
104416,lh,3.5,7.0,50,horizontal,V1d,215.1680908203125
104416,lh,3.5,7.0,50,horizontal,V1v,274.52825927734375
104416,lh,3.5,7.0,50,vertical,V1d,112.74459838867188
104416,lh,3.5,7.0,50,vertical,V1v,43.71966552734375
104416,lh,3.5,7.0,50,vertical,V2d,170.11439514160156
104416,lh,3.5,7.0,50,vertical,V2v,0.0
104416,rh,0.0,3.5,10,horizontal,V1d,66.76043701171875
104416,rh,0.0,3.5,10,horizontal,V1v,101.35354614257812
104416,rh,0.0,3.5,10,vertical,V1d,79.357177734375
104416,rh,0.0,3.5,10,vertical,V1v,38.923484802246094
104416,rh,0.0,3.5,10,vertical,V2d,154.91351318359375
104416,rh,0.0,3.5,10,vertical,V2v,51.613521575927734
104416,rh,0.0,3.5,20,horizontal,V1d,95.96092987060547
104416,rh,0.0,3.5,20,horizontal,V1v,111.46465301513672
104416,rh,0.0,3.5,20,vertical,V1d,107.97451782226562
104416,rh,0.0,3.5,20,vertical,V1v,48.299808502197266
104416,rh,0.0,3.5,20,vertical,V2d,217.59002685546875
104416,rh,0.0,3.5,20,vertical,V2v,111.4858627319336
104416,rh,0.0,3.5,30,horizontal,V1d,161.74139404296875
104416,rh,0.0,3.5,30,horizontal,V1v,154.58804321289062
104416,rh,0.0,3.5,30,vertical,V1d,118.04136657714844
104416,rh,0.0,3.5,30,vertical,V1v,77.98251342773438
104416,rh,0.0,3.5,30,vertical,V2d,250.55062866210938
104416,rh,0.0,3.5,30,vertical,V2v,141.30972290039062
104416,rh,0.0,3.5,40,horizontal,V1d,213.3789825439453
104416,rh,0.0,3.5,40,horizontal,V1v,170.22396850585938
104416,rh,0.0,3.5,40,vertical,V1d,170.4207000732422
104416,rh,0.0,3.5,40,vertical,V1v,95.93378448486328
104416,rh,0.0,3.5,40,vertical,V2d,313.2308044433594
104416,rh,0.0,3.5,40,vertical,V2v,137.83563232421875
104416,rh,0.0,3.5,50,horizontal,V1d,225.15292358398438
104416,rh,0.0,3.5,50,horizontal,V1v,189.2278594970703
104416,rh,0.0,3.5,50,vertical,V1d,196.3358154296875
104416,rh,0.0,3.5,50,vertical,V1v,87.61102294921875
104416,rh,0.0,3.5,50,vertical,V2d,330.35552978515625
104416,rh,0.0,3.5,50,vertical,V2v,148.69271850585938
104416,rh,1.0,6.0,10,horizontal,V1d,129.31829833984375
104416,rh,1.0,6.0,10,horizontal,V1v,201.2060546875
104416,rh,1.0,6.0,10,vertical,V1d,57.716373443603516
104416,rh,1.0,6.0,10,vertical,V1v,0.0
104416,rh,1.0,6.0,10,vertical,V2d,122.58151245117188
104416,rh,1.0,6.0,10,vertical,V2v,0.0
104416,rh,1.0,6.0,20,horizontal,V1d,188.56741333007812
104416,rh,1.0,6.0,20,horizontal,V1v,220.5359344482422
104416,rh,1.0,6.0,20,vertical,V1d,83.30900573730469
104416,rh,1.0,6.0,20,vertical,V1v,82.47571563720703
104416,rh,1.0,6.0,20,vertical,V2d,181.2090606689453
104416,rh,1.0,6.0,20,vertical,V2v,80.66667175292969
104416,rh,1.0,6.0,30,horizontal,V1d,229.2467498779297
104416,rh,1.0,6.0,30,horizontal,V1v,254.80206298828125
104416,rh,1.0,6.0,30,vertical,V1d,116.82734680175781
104416,rh,1.0,6.0,30,vertical,V1v,83.95572662353516
104416,rh,1.0,6.0,30,vertical,V2d,213.20672607421875
104416,rh,1.0,6.0,30,vertical,V2v,93.18216705322266
104416,rh,1.0,6.0,40,horizontal,V1d,279.1979675292969
104416,rh,1.0,6.0,40,horizontal,V1v,276.0751647949219
104416,rh,1.0,6.0,40,vertical,V1d,184.04840087890625
104416,rh,1.0,6.0,40,vertical,V1v,151.4912109375
104416,rh,1.0,6.0,40,vertical,V2d,254.06320190429688
104416,rh,1.0,6.0,40,vertical,V2v,108.22151184082031
104416,rh,1.0,6.0,50,horizontal,V1d,337.3658752441406
104416,rh,1.0,6.0,50,horizontal,V1v,297.38873291015625
104416,rh,1.0,6.0,50,vertical,V1d,241.11851501464844
104416,rh,1.0,6.0,50,vertical,V1v,155.34898376464844
104416,rh,1.0,6.0,50,vertical,V2d,283.4219665527344
104416,rh,1.0,6.0,50,vertical,V2v,124.13438415527344
104416,rh,3.5,7.0,10,horizontal,V1d,138.08932495117188
104416,rh,3.5,7.0,10,horizontal,V1v,114.99349975585938
104416,rh,3.5,7.0,10,vertical,V1d,27.879682540893555
104416,rh,3.5,7.0,10,vertical,V1v,0.0
104416,rh,3.5,7.0,10,vertical,V2d,87.49359893798828
104416,rh,3.5,7.0,10,vertical,V2v,0.0
104416,rh,3.5,7.0,20,horizontal,V1d,191.1736297607422
104416,rh,3.5,7.0,20,horizontal,V1v,137.7413787841797
104416,rh,3.5,7.0,20,vertical,V1d,35.01130676269531
104416,rh,3.5,7.0,20,vertical,V1v,29.716751098632812
104416,rh,3.5,7.0,20,vertical,V2d,104.800537109375
104416,rh,3.5,7.0,20,vertical,V2v,12.45773696899414
104416,rh,3.5,7.0,30,horizontal,V1d,176.46978759765625
104416,rh,3.5,7.0,30,horizontal,V1v,152.10250854492188
104416,rh,3.5,7.0,30,vertical,V1d,65.6740951538086
104416,rh,3.5,7.0,30,vertical,V1v,36.37761306762695
104416,rh,3.5,7.0,30,vertical,V2d,123.65888977050781
104416,rh,3.5,7.0,30,vertical,V2v,22.234485626220703
104416,rh,3.5,7.0,40,horizontal,V1d,180.9974365234375
104416,rh,3.5,7.0,40,horizontal,V1v,179.82040405273438
104416,rh,3.5,7.0,40,vertical,V1d,113.84233093261719
104416,rh,3.5,7.0,40,vertical,V1v,74.19467163085938
104416,rh,3.5,7.0,40,vertical,V2d,150.02322387695312
104416,rh,3.5,7.0,40,vertical,V2v,56.18325424194336
104416,rh,3.5,7.0,50,horizontal,V1d,198.55613708496094
104416,rh,3.5,7.0,50,horizontal,V1v,191.58291625976562
104416,rh,3.5,7.0,50,vertical,V1d,168.51126098632812
104416,rh,3.5,7.0,50,vertical,V1v,80.09188079833984
104416,rh,3.5,7.0,50,vertical,V2d,167.17933654785156
104416,rh,3.5,7.0,50,vertical,V2v,65.49478912353516
105923,lh,0.0,3.5,10,horizontal,V1d,58.8227653503418
105923,lh,0.0,3.5,10,horizontal,V1v,85.41944885253906
105923,lh,0.0,3.5,10,vertical,V1d,154.4055633544922
105923,lh,0.0,3.5,10,vertical,V1v,86.62803649902344
105923,lh,0.0,3.5,10,vertical,V2d,75.60430145263672
105923,lh,0.0,3.5,10,vertical,V2v,95.7596664428711
105923,lh,0.0,3.5,20,horizontal,V1d,84.06130981445312
105923,lh,0.0,3.5,20,horizontal,V1v,117.77677917480469
105923,lh,0.0,3.5,20,vertical,V1d,191.15086364746094
105923,lh,0.0,3.5,20,vertical,V1v,85.07061004638672
105923,lh,0.0,3.5,20,vertical,V2d,102.39698791503906
105923,lh,0.0,3.5,20,vertical,V2v,112.79639434814453
105923,lh,0.0,3.5,30,horizontal,V1d,111.17093658447266
105923,lh,0.0,3.5,30,horizontal,V1v,125.18858337402344
105923,lh,0.0,3.5,30,vertical,V1d,244.2744903564453
105923,lh,0.0,3.5,30,vertical,V1v,118.48568725585938
105923,lh,0.0,3.5,30,vertical,V2d,294.1186828613281
105923,lh,0.0,3.5,30,vertical,V2v,140.80203247070312
105923,lh,0.0,3.5,40,horizontal,V1d,129.8363494873047
105923,lh,0.0,3.5,40,horizontal,V1v,190.22116088867188
105923,lh,0.0,3.5,40,vertical,V1d,256.01611328125
105923,lh,0.0,3.5,40,vertical,V1v,128.8910675048828
105923,lh,0.0,3.5,40,vertical,V2d,353.5243835449219
105923,lh,0.0,3.5,40,vertical,V2v,167.4528045654297
105923,lh,0.0,3.5,50,horizontal,V1d,155.20269775390625
105923,lh,0.0,3.5,50,horizontal,V1v,194.30517578125
105923,lh,0.0,3.5,50,vertical,V1d,290.08331298828125
105923,lh,0.0,3.5,50,vertical,V1v,140.1102294921875
105923,lh,0.0,3.5,50,vertical,V2d,398.73406982421875
105923,lh,0.0,3.5,50,vertical,V2v,188.81271362304688
105923,lh,1.0,6.0,10,horizontal,V1d,51.3349723815918
105923,lh,1.0,6.0,10,horizontal,V1v,122.43379211425781
105923,lh,1.0,6.0,10,vertical,V1d,115.08383178710938
105923,lh,1.0,6.0,10,vertical,V1v,111.47349548339844
105923,lh,1.0,6.0,10,vertical,V2d,33.27069091796875
105923,lh,1.0,6.0,10,vertical,V2v,103.23713684082031
105923,lh,1.0,6.0,20,horizontal,V1d,103.05601501464844
105923,lh,1.0,6.0,20,horizontal,V1v,211.38031005859375
105923,lh,1.0,6.0,20,vertical,V1d,198.3431854248047
105923,lh,1.0,6.0,20,vertical,V1v,119.87039947509766
105923,lh,1.0,6.0,20,vertical,V2d,77.21548461914062
105923,lh,1.0,6.0,20,vertical,V2v,120.60443878173828
105923,lh,1.0,6.0,30,horizontal,V1d,134.44476318359375
105923,lh,1.0,6.0,30,horizontal,V1v,252.99066162109375
105923,lh,1.0,6.0,30,vertical,V1d,253.0895233154297
105923,lh,1.0,6.0,30,vertical,V1v,162.7528076171875
105923,lh,1.0,6.0,30,vertical,V2d,164.0675048828125
105923,lh,1.0,6.0,30,vertical,V2v,167.13446044921875
105923,lh,1.0,6.0,40,horizontal,V1d,172.84994506835938
105923,lh,1.0,6.0,40,horizontal,V1v,317.95733642578125
105923,lh,1.0,6.0,40,vertical,V1d,292.6551818847656
105923,lh,1.0,6.0,40,vertical,V1v,208.91259765625
105923,lh,1.0,6.0,40,vertical,V2d,247.61257934570312
105923,lh,1.0,6.0,40,vertical,V2v,199.01712036132812
105923,lh,1.0,6.0,50,horizontal,V1d,221.37283325195312
105923,lh,1.0,6.0,50,horizontal,V1v,328.23358154296875
105923,lh,1.0,6.0,50,vertical,V1d,340.9436340332031
105923,lh,1.0,6.0,50,vertical,V1v,228.47824096679688
105923,lh,1.0,6.0,50,vertical,V2d,280.34796142578125
105923,lh,1.0,6.0,50,vertical,V2v,223.02415466308594
105923,lh,3.5,7.0,10,horizontal,V1d,8.906739234924316
105923,lh,3.5,7.0,10,horizontal,V1v,88.79420471191406
105923,lh,3.5,7.0,10,vertical,V1d,51.60881805419922
105923,lh,3.5,7.0,10,vertical,V1v,54.14607620239258
105923,lh,3.5,7.0,10,vertical,V2d,20.83898162841797
105923,lh,3.5,7.0,10,vertical,V2v,45.111637115478516
105923,lh,3.5,7.0,20,horizontal,V1d,40.78639221191406
105923,lh,3.5,7.0,20,horizontal,V1v,178.6468505859375
105923,lh,3.5,7.0,20,vertical,V1d,88.38679504394531
105923,lh,3.5,7.0,20,vertical,V1v,55.42563247680664
105923,lh,3.5,7.0,20,vertical,V2d,47.55683517456055
105923,lh,3.5,7.0,20,vertical,V2v,48.947086334228516
105923,lh,3.5,7.0,30,horizontal,V1d,61.28705978393555
105923,lh,3.5,7.0,30,horizontal,V1v,208.87435913085938
105923,lh,3.5,7.0,30,vertical,V1d,134.10269165039062
105923,lh,3.5,7.0,30,vertical,V1v,76.42074584960938
105923,lh,3.5,7.0,30,vertical,V2d,63.701332092285156
105923,lh,3.5,7.0,30,vertical,V2v,69.14131164550781
105923,lh,3.5,7.0,40,horizontal,V1d,90.25975036621094
105923,lh,3.5,7.0,40,horizontal,V1v,264.3724060058594
105923,lh,3.5,7.0,40,vertical,V1d,157.74517822265625
105923,lh,3.5,7.0,40,vertical,V1v,101.03799438476562
105923,lh,3.5,7.0,40,vertical,V2d,110.85181427001953
105923,lh,3.5,7.0,40,vertical,V2v,83.5011978149414
105923,lh,3.5,7.0,50,horizontal,V1d,148.25253295898438
105923,lh,3.5,7.0,50,horizontal,V1v,281.0142822265625
105923,lh,3.5,7.0,50,vertical,V1d,209.92745971679688
105923,lh,3.5,7.0,50,vertical,V1v,122.17753601074219
105923,lh,3.5,7.0,50,vertical,V2d,136.61643981933594
105923,lh,3.5,7.0,50,vertical,V2v,107.45873260498047
105923,rh,0.0,3.5,10,horizontal,V1d,80.07490539550781
105923,rh,0.0,3.5,10,horizontal,V1v,127.82878875732422
105923,rh,0.0,3.5,10,vertical,V1d,107.3292236328125
105923,rh,0.0,3.5,10,vertical,V1v,48.0009765625
105923,rh,0.0,3.5,10,vertical,V2d,145.18284606933594
105923,rh,0.0,3.5,10,vertical,V2v,74.55130004882812
105923,rh,0.0,3.5,20,horizontal,V1d,143.007568359375
105923,rh,0.0,3.5,20,horizontal,V1v,186.504638671875
105923,rh,0.0,3.5,20,vertical,V1d,125.95404052734375
105923,rh,0.0,3.5,20,vertical,V1v,82.74341583251953
105923,rh,0.0,3.5,20,vertical,V2d,181.2372283935547
105923,rh,0.0,3.5,20,vertical,V2v,162.13070678710938
105923,rh,0.0,3.5,30,horizontal,V1d,179.33413696289062
105923,rh,0.0,3.5,30,horizontal,V1v,232.7742156982422
105923,rh,0.0,3.5,30,vertical,V1d,168.0621337890625
105923,rh,0.0,3.5,30,vertical,V1v,91.87804412841797
105923,rh,0.0,3.5,30,vertical,V2d,224.9739227294922
105923,rh,0.0,3.5,30,vertical,V2v,209.906494140625
105923,rh,0.0,3.5,40,horizontal,V1d,232.42324829101562
105923,rh,0.0,3.5,40,horizontal,V1v,285.20947265625
105923,rh,0.0,3.5,40,vertical,V1d,198.93124389648438
105923,rh,0.0,3.5,40,vertical,V1v,132.28358459472656
105923,rh,0.0,3.5,40,vertical,V2d,256.7449645996094
105923,rh,0.0,3.5,40,vertical,V2v,261.4613952636719
105923,rh,0.0,3.5,50,horizontal,V1d,268.7088623046875
105923,rh,0.0,3.5,50,horizontal,V1v,329.418701171875
105923,rh,0.0,3.5,50,vertical,V1d,247.4875946044922
105923,rh,0.0,3.5,50,vertical,V1v,151.185546875
105923,rh,0.0,3.5,50,vertical,V2d,345.41552734375
105923,rh,0.0,3.5,50,vertical,V2v,298.4880065917969
105923,rh,1.0,6.0,10,horizontal,V1d,71.6134262084961
105923,rh,1.0,6.0,10,horizontal,V1v,117.91913604736328
105923,rh,1.0,6.0,10,vertical,V1d,112.24363708496094
105923,rh,1.0,6.0,10,vertical,V1v,102.0755386352539
105923,rh,1.0,6.0,10,vertical,V2d,154.8751983642578
105923,rh,1.0,6.0,10,vertical,V2v,0.0
105923,rh,1.0,6.0,20,horizontal,V1d,153.98757934570312
105923,rh,1.0,6.0,20,horizontal,V1v,184.8546905517578
105923,rh,1.0,6.0,20,vertical,V1d,144.1309814453125
105923,rh,1.0,6.0,20,vertical,V1v,111.01528930664062
105923,rh,1.0,6.0,20,vertical,V2d,203.69720458984375
105923,rh,1.0,6.0,20,vertical,V2v,118.48745727539062
105923,rh,1.0,6.0,30,horizontal,V1d,238.76531982421875
105923,rh,1.0,6.0,30,horizontal,V1v,225.82662963867188
105923,rh,1.0,6.0,30,vertical,V1d,183.9937286376953
105923,rh,1.0,6.0,30,vertical,V1v,137.17672729492188
